energy,tempo,instrumentalness,acousticness,danceability,key,loudness,mode,speechiness,liveness,valence,duration_ms,time_signature,label
0.422,96.446,0.31,0.769,0.56,4.0,-11.996,0,0.0416,0.118,0.477,197510.0,4.0,Mender
0.0961,76.727,0.021,0.994,0.459,5.0,-17.36,0,0.0446,0.107,0.426,172720.0,4.0,Mender
0.361,79.879,0.524,0.995,0.498,5.0,-7.184,0,0.0433,0.14,0.425,167773.0,4.0,Mender
0.515,79.917,1.91e-06,0.953,0.365,4.0,-11.46,0,0.352,0.36,0.475,158153.0,3.0,Mender
0.552,96.628,0.0,0.854,0.284,7.0,-8.997,0,0.119,0.49,0.528,185496.0,1.0,Mender
0.266,73.825,3.72e-05,0.996,0.489,0.0,-10.927,0,0.0691,0.408,0.424,172801.0,4.0,Mender
0.199,90.202,0.0,0.825,0.424,7.0,-9.449,0,0.029,0.248,0.501,152106.0,4.0,Mender
0.317,83.142,0.0,0.956,0.381,0.0,-9.251,0,0.0693,0.343,0.535,233426.0,4.0,Mender
0.445,86.862,0.0,0.759,0.56,11.0,-10.492,0,0.047,0.138,0.424,130266.0,4.0,Mender
0.31,97.211,0.0207,0.904,0.393,0.0,-19.931,0,0.104,0.611,0.393,218080.0,3.0,Mender
0.483,75.987,0.0,0.658,0.652,8.0,-9.964,0,0.291,0.393,0.372,134881.0,4.0,Mender
0.408,62.829,0.0,0.95,0.419,9.0,-10.899,0,0.25,0.35,0.502,187500.0,4.0,Mender
0.537,85.03,0.0,0.844,0.788,9.0,-4.966,0,0.107,0.117,0.434,149000.0,4.0,Mender
0.556,80.003,0.0465,0.776,0.601,7.0,-10.722,0,0.395,0.236,0.457,147000.0,4.0,Mender
0.32,80.992,2.45e-06,0.927,0.777,9.0,-11.824,0,0.0847,0.256,0.407,197902.0,4.0,Mender
0.402,91.044,0.0,0.92,0.844,11.0,-8.643,0,0.109,0.102,0.471,108120.0,4.0,Mender
0.584,79.982,4.11e-06,0.622,0.685,2.0,-10.332,0,0.0385,0.132,0.453,168268.0,4.0,Mender
0.387,79.569,0.0,0.428,0.543,11.0,-15.932,0,0.472,0.126,0.577,124865.0,4.0,Mender
0.529,84.51,0.0,0.495,0.694,1.0,-7.753,0,0.0849,0.104,0.376,113803.0,4.0,Mender
0.497,77.02,0.0,0.605,0.686,1.0,-9.409,0,0.105,0.172,0.453,128958.0,4.0,Mender
0.512,79.972,1.33e-05,0.56,0.733,6.0,-5.068,0,0.0389,0.174,0.564,120015.0,4.0,Mender
0.236,80.795,0.494,0.914,0.444,5.0,-12.968,0,0.172,0.271,0.402,208793.0,4.0,Mender
0.492,82.519,0.0,0.477,0.713,1.0,-7.624,0,0.0784,0.104,0.396,156265.0,4.0,Mender
0.438,81.017,2.83e-05,0.423,0.727,0.0,-7.393,0,0.0546,0.113,0.359,144570.0,4.0,Mender
0.24,95.164,0.726,0.919,0.483,9.0,-18.583,0,0.0883,0.155,0.506,95108.0,3.0,Mender
0.335,78.721,0.000142,0.977,0.481,7.0,-17.999,0,0.223,0.18,0.514,121951.0,4.0,Mender
0.333,99.994,3.54e-06,0.874,0.814,6.0,-11.56,0,0.189,0.615,0.387,100812.0,4.0,Mender
0.158,97.567,0.922,0.964,0.75,6.0,-24.285,0,0.337,0.223,0.507,162192.0,4.0,Mender
0.521,85.029,0.0,0.413,0.719,1.0,-9.173,0,0.0625,0.169,0.389,180705.0,4.0,Mender
0.485,82.015,4.77e-05,0.804,0.713,6.0,-11.278,0,0.0684,0.103,0.57,141219.0,4.0,Mender
0.53,87.971,0.000145,0.741,0.662,9.0,-7.343,0,0.0289,0.159,0.458,211093.0,4.0,Mender
0.428,81.927,7.74e-06,0.646,0.417,5.0,-5.862,0,0.0312,0.31,0.398,278040.0,4.0,Mender
0.508,91.693,0.000394,0.802,0.371,11.0,-14.074,0,0.0596,0.162,0.426,374485.0,4.0,Mender
0.116,84.414,3.57e-06,0.924,0.361,3.0,-18.774,0,0.0432,0.739,0.387,264706.0,4.0,Mender
0.314,99.435,1.35e-06,0.892,0.596,9.0,-10.024,0,0.029,0.168,0.6,185666.0,4.0,Mender
0.422,93.286,4.6e-06,0.733,0.378,0.0,-11.382,0,0.0289,0.625,0.389,193693.0,4.0,Mender
0.411,73.491,0.088,0.672,0.47,2.0,-15.196,0,0.0469,0.936,0.384,291106.0,4.0,Mender
0.496,79.839,0.0,0.486,0.705,11.0,-6.197,0,0.0634,0.168,0.488,178208.0,4.0,Mender
0.559,97.856,0.0,0.672,0.56,4.0,-5.478,0,0.0273,0.612,0.441,247517.0,4.0,Mender
0.58,82.723,2.63e-06,0.727,0.43,9.0,-6.238,0,0.0424,0.946,0.427,229133.0,4.0,Mender
0.572,85.09,0.0,0.61,0.559,7.0,-4.794,0,0.0373,0.118,0.369,224626.0,4.0,Mender
0.367,72.397,0.0,0.891,0.4,10.0,-5.023,0,0.0331,0.347,0.357,321245.0,4.0,Mender
0.305,81.874,0.0,0.68,0.724,5.0,-12.763,0,0.257,0.128,0.594,115879.0,4.0,Mender
0.382,83.809,1.01e-06,0.845,0.537,4.0,-9.037,0,0.543,0.121,0.371,154280.0,4.0,Mender
0.233,89.302,0.0,0.726,0.497,0.0,-16.653,0,0.071,0.159,0.365,104266.0,4.0,Mender
0.236,76.61,0.0164,0.746,0.418,0.0,-15.45,0,0.0665,0.611,0.527,320200.0,4.0,Mender
0.518,97.888,0.0,0.659,0.37,3.0,-8.97,0,0.133,0.781,0.399,251800.0,4.0,Mender
0.411,75.897,2.37e-05,0.817,0.596,7.0,-8.335,0,0.558,0.103,0.478,431306.0,4.0,Mender
0.255,94.274,0.0,0.6,0.607,11.0,-15.145,0,0.541,0.102,0.471,134813.0,4.0,Mender
0.191,45.22,0.0,0.846,0.752,8.0,-23.94,0,0.574,0.132,0.391,70991.0,4.0,Mender
0.263,98.768,0.0,0.917,0.585,10.0,-11.035,0,0.242,0.139,0.354,209480.0,4.0,Mender
0.522,94.321,0.0,0.613,0.561,6.0,-7.699,0,0.108,0.103,0.43,178105.0,4.0,Mender
0.329,99.338,1.07e-06,0.535,0.616,4.0,-8.228,0,0.0341,0.114,0.386,126066.0,4.0,Mender
0.459,81.024,0.0593,0.733,0.693,5.0,-12.451,0,0.0407,0.12,0.35,219906.0,4.0,Mender
0.38,85.878,4.01e-05,0.901,0.7,10.0,-9.746,0,0.043,0.304,0.441,348183.0,4.0,Mender
0.196,72.124,0.0,0.885,0.273,9.0,-7.528,0,0.0347,0.105,0.421,249026.0,4.0,Mender
0.196,72.124,0.0,0.885,0.273,9.0,-7.528,0,0.0347,0.105,0.421,249026.0,4.0,Mender
0.196,72.124,0.0,0.885,0.273,9.0,-7.528,0,0.0347,0.105,0.421,249026.0,4.0,Mender
0.196,72.124,0.0,0.885,0.273,9.0,-7.528,0,0.0347,0.105,0.421,249026.0,4.0,Mender
0.542,97.006,0.000196,0.476,0.704,2.0,-4.663,0,0.0307,0.141,0.386,222314.0,4.0,Mender
0.478,98.056,0.0,0.526,0.551,10.0,-10.58,0,0.0378,0.288,0.523,269354.0,4.0,Mender
0.452,91.812,4.26e-05,0.471,0.428,6.0,-10.411,0,0.0316,0.237,0.488,228600.0,4.0,Mender
0.0187,68.983,0.879,0.971,0.208,0.0,-32.373,0,0.0661,0.119,0.458,112198.0,3.0,Mender
0.522,94.321,0.0,0.613,0.561,6.0,-7.699,0,0.108,0.103,0.43,178105.0,4.0,Mender
0.329,99.338,1.07e-06,0.535,0.616,4.0,-8.228,0,0.0341,0.114,0.386,126066.0,4.0,Mender
0.459,81.024,0.0593,0.733,0.693,5.0,-12.451,0,0.0407,0.12,0.35,219906.0,4.0,Mender
0.38,85.878,4.01e-05,0.901,0.7,10.0,-9.746,0,0.043,0.304,0.441,348183.0,4.0,Mender
0.196,72.124,0.0,0.885,0.273,9.0,-7.528,0,0.0347,0.105,0.421,249026.0,4.0,Mender
0.196,72.124,0.0,0.885,0.273,9.0,-7.528,0,0.0347,0.105,0.421,249026.0,4.0,Mender
0.196,72.124,0.0,0.885,0.273,9.0,-7.528,0,0.0347,0.105,0.421,249026.0,4.0,Mender
0.196,72.124,0.0,0.885,0.273,9.0,-7.528,0,0.0347,0.105,0.421,249026.0,4.0,Mender
0.542,97.006,0.000196,0.476,0.704,2.0,-4.663,0,0.0307,0.141,0.386,222314.0,4.0,Mender
0.478,98.056,0.0,0.526,0.551,10.0,-10.58,0,0.0378,0.288,0.523,269354.0,4.0,Mender
0.551,89.87,1.15e-06,0.427,0.457,5.0,-9.36,0,0.167,0.113,0.428,307151.0,4.0,Mender
0.414,79.108,0.0,0.897,0.428,7.0,-5.729,0,0.0403,0.238,0.508,175021.0,4.0,Mender
0.329,99.338,1.07e-06,0.535,0.616,4.0,-8.228,0,0.0341,0.114,0.386,126066.0,4.0,Mender
0.468,87.803,0.000849,0.524,0.445,5.0,-8.106,0,0.0702,0.112,0.444,177720.0,4.0,Mender
0.415,78.169,1.72e-05,0.457,0.527,4.0,-11.451,0,0.122,0.117,0.515,125093.0,4.0,Mender
0.468,87.803,0.000849,0.524,0.445,5.0,-8.106,0,0.0702,0.112,0.444,177720.0,4.0,Mender
0.376,99.972,0.0,0.513,0.677,9.0,-10.837,0,0.0404,0.16,0.552,146448.0,4.0,Mender
0.326,79.206,0.0,0.864,0.399,7.0,-9.239,0,0.0386,0.191,0.546,174000.0,4.0,Mender
0.36,81.523,0.0,0.912,0.434,2.0,-8.602,0,0.0268,0.166,0.439,144893.0,4.0,Mender
0.375,79.948,0.0,0.702,0.625,3.0,-11.094,0,0.0767,0.102,0.48,206266.0,4.0,Mender
0.42,79.89,0.124,0.536,0.568,7.0,-11.169,0,0.276,0.101,0.453,415613.0,4.0,Mender
0.385,79.989,4.27e-05,0.621,0.693,9.0,-8.863,0,0.304,0.306,0.453,231416.0,4.0,Mender
0.457,79.109,2.04e-06,0.789,0.57,1.0,-11.006,0,0.0856,0.971,0.527,363586.0,4.0,Mender
0.448,92.039,2.59e-05,0.706,0.755,4.0,-8.702,0,0.027,0.101,0.397,274693.0,4.0,Mender
0.308,93.343,0.0,0.762,0.474,10.0,-9.411,0,0.0573,0.111,0.418,187016.0,4.0,Mender
0.483,86.037,0.0324,0.95,0.503,0.0,-6.693,0,0.0349,0.146,0.375,285773.0,4.0,Mender
0.529,86.017,8.15e-05,0.551,0.753,5.0,-8.515,0,0.208,0.115,0.381,203583.0,4.0,Mender
0.263,80.014,0.786,0.576,0.797,6.0,-13.089,0,0.106,0.918,0.379,121875.0,4.0,Mender
0.362,86.992,0.454,0.825,0.689,4.0,-12.357,0,0.04,0.113,0.564,157356.0,4.0,Mender
0.36,84.896,0.95,0.926,0.681,11.0,-9.901,0,0.159,0.124,0.417,129819.0,4.0,Mender
0.447,89.981,0.787,0.875,0.696,11.0,-10.871,0,0.044,0.241,0.461,86000.0,4.0,Mender
0.432,78.035,0.803,0.933,0.718,10.0,-11.149,0,0.374,0.565,0.395,117836.0,4.0,Mender
0.428,87.996,0.907,0.763,0.602,10.0,-9.876,0,0.0388,0.105,0.481,134545.0,4.0,Mender
0.506,87.975,0.913,0.436,0.64,11.0,-11.432,0,0.0396,0.108,0.46,110454.0,4.0,Mender
0.279,80.008,0.962,0.835,0.751,0.0,-10.778,0,0.0321,0.135,0.379,126000.0,4.0,Mender
0.446,90.019,0.864,0.564,0.78,11.0,-10.857,0,0.0898,0.104,0.507,120000.0,4.0,Mender
0.401,86.995,0.889,0.625,0.65,5.0,-12.317,0,0.0322,0.122,0.435,181724.0,4.0,Mender
0.443,88.984,0.506,0.807,0.665,10.0,-9.802,0,0.375,0.213,0.526,157226.0,4.0,Mender
0.284,83.008,0.91,0.63,0.643,1.0,-15.849,0,0.0548,0.182,0.428,161038.0,4.0,Mender
0.394,90.056,0.896,0.952,0.639,2.0,-10.414,0,0.108,0.114,0.42,96006.0,4.0,Mender
0.163,70.001,0.913,0.912,0.688,0.0,-15.625,0,0.0823,0.175,0.545,190285.0,4.0,Mender
0.169,77.997,0.842,0.941,0.768,10.0,-12.003,0,0.058,0.132,0.372,187700.0,4.0,Mender
0.377,84.136,0.788,0.542,0.685,0.0,-12.374,0,0.348,0.131,0.597,92500.0,4.0,Mender
0.596,79.06,0.0888,0.766,0.734,9.0,-9.599,0,0.28,0.101,0.597,118406.0,4.0,Mender
0.139,80.009,0.695,0.576,0.757,0.0,-6.647,0,0.0468,0.244,0.533,180000.0,4.0,Mender
0.449,87.992,0.866,0.458,0.704,1.0,-10.623,0,0.0515,0.11,0.355,107937.0,4.0,Mender
0.357,94.007,0.824,0.703,0.758,5.0,-11.709,0,0.136,0.342,0.352,133750.0,4.0,Mender
0.202,89.991,0.915,0.682,0.729,4.0,-8.51,0,0.058,0.111,0.356,118000.0,4.0,Mender
0.458,81.012,0.133,0.49,0.662,4.0,-10.295,0,0.0347,0.11,0.497,145536.0,4.0,Mender
0.407,79.974,0.895,0.699,0.587,11.0,-12.168,0,0.033,0.107,0.513,102250.0,4.0,Mender
0.585,77.238,0.86,0.518,0.626,7.0,-5.824,0,0.0723,0.162,0.381,190714.0,4.0,Mender
0.42,84.941,0.831,0.42,0.755,1.0,-11.109,0,0.074,0.108,0.589,114352.0,4.0,Mender
0.238,90.018,0.851,0.55,0.747,7.0,-11.093,0,0.209,0.161,0.488,150982.0,4.0,Mender
0.358,79.989,0.906,0.808,0.738,4.0,-13.432,0,0.0595,0.142,0.433,97687.0,4.0,Mender
0.252,75.006,0.903,0.93,0.715,3.0,-16.288,0,0.324,0.103,0.395,127442.0,4.0,Mender
0.575,77.99,0.786,0.931,0.647,3.0,-8.577,0,0.218,0.101,0.389,139124.0,4.0,Mender
0.445,90.016,0.867,0.96,0.684,4.0,-7.685,0,0.036,0.157,0.547,109569.0,4.0,Mender
0.339,75.003,0.916,0.95,0.697,9.0,-16.335,0,0.0487,0.115,0.488,212200.0,3.0,Mender
0.333,92.998,0.684,0.89,0.676,6.0,-7.333,0,0.0325,0.116,0.454,159205.0,4.0,Mender
0.421,94.07,0.715,0.694,0.457,4.0,-12.465,0,0.0693,0.167,0.459,121450.0,4.0,Mender
0.229,89.999,0.919,0.85,0.78,0.0,-11.368,0,0.0773,0.124,0.48,128000.0,4.0,Mender
0.549,86.071,0.458,0.804,0.598,10.0,-9.953,0,0.107,0.135,0.444,89857.0,4.0,Mender
0.359,92.024,0.862,0.679,0.687,10.0,-7.232,0,0.0472,0.118,0.499,128634.0,4.0,Mender
0.5,92.043,0.772,0.645,0.681,3.0,-7.871,0,0.124,0.151,0.484,180858.0,4.0,Mender
0.46,95.988,0.973,0.711,0.669,11.0,-6.434,0,0.0461,0.146,0.362,146083.0,4.0,Mender
0.193,68.016,0.807,0.784,0.718,4.0,-13.725,0,0.0613,0.145,0.411,109411.0,4.0,Mender
0.406,98.065,0.0189,0.526,0.817,5.0,-5.435,0,0.0414,0.102,0.39,123045.0,4.0,Mender
0.364,82.984,0.861,0.741,0.699,9.0,-9.705,0,0.0437,0.131,0.358,122168.0,4.0,Mender
0.0816,65.035,0.935,0.748,0.71,2.0,-13.742,0,0.0605,0.104,0.47,84923.0,4.0,Mender
0.383,94.559,0.816,0.792,0.804,11.0,-9.791,0,0.272,0.118,0.594,123535.0,4.0,Mender
0.293,94.999,0.88,0.753,0.739,10.0,-17.762,0,0.0366,0.185,0.474,253657.0,4.0,Mender
0.424,82.024,0.885,0.66,0.692,9.0,-9.657,0,0.0363,0.129,0.405,127317.0,4.0,Mender
0.475,78.16,0.932,0.519,0.534,8.0,-8.449,0,0.0763,0.117,0.487,137294.0,4.0,Mender
0.499,76.268,0.794,0.796,0.445,11.0,-8.424,0,0.301,0.116,0.544,131006.0,4.0,Mender
0.413,75.01,0.877,0.78,0.747,5.0,-8.606,0,0.144,0.132,0.442,84800.0,3.0,Mender
0.468,87.803,0.000849,0.524,0.445,5.0,-8.106,0,0.0702,0.112,0.444,177720.0,4.0,Mender
0.468,87.803,0.000849,0.524,0.445,5.0,-8.106,0,0.0702,0.112,0.444,177720.0,4.0,Mender
0.581,80.01,0.17,0.428,0.641,10.0,-6.833,0,0.0525,0.241,0.582,206750.0,4.0,Mender
0.361,80.64,0.0,0.516,0.394,2.0,-12.805,0,0.0333,0.124,0.486,147613.0,4.0,Mender
0.229,99.938,0.000576,0.429,0.795,9.0,-16.01,0,0.248,0.623,0.383,192000.0,4.0,Mender
0.264,62.604,0.0003,0.966,0.432,0.0,-12.674,0,0.0422,0.101,0.351,182278.0,4.0,Mender
0.379,78.958,0.0,0.492,0.497,4.0,-6.788,0,0.0257,0.281,0.475,236426.0,3.0,Mender
0.457,95.005,2.22e-05,0.556,0.677,4.0,-12.888,0,0.0255,0.191,0.485,226200.0,4.0,Mender
0.349,90.889,0.0104,0.875,0.435,6.0,-12.048,0,0.0598,0.367,0.488,156223.0,4.0,Mender
0.275,82.616,2.06e-05,0.988,0.639,4.0,-10.768,0,0.158,0.276,0.585,189946.0,3.0,Mender
0.242,87.07,0.00788,0.964,0.313,0.0,-12.028,0,0.0383,0.107,0.406,201932.0,3.0,Mender
0.396,85.798,0.068,0.98,0.508,11.0,-8.54,0,0.054,0.381,0.436,159960.0,3.0,Mender
0.399,80.969,3.06e-05,0.839,0.289,9.0,-9.832,0,0.0481,0.145,0.367,220640.0,5.0,Mender
0.331,50.96,0.0,0.863,0.486,2.0,-10.295,0,0.125,0.922,0.392,198235.0,4.0,Mender
0.28,83.299,0.00206,0.94,0.35,0.0,-10.395,0,0.055,0.159,0.44,185600.0,4.0,Mender
0.308,60.048,3.73e-05,0.978,0.504,1.0,-8.062,0,0.0739,0.264,0.582,170533.0,4.0,Mender
0.22,70.21,0.152,0.993,0.541,7.0,-11.114,0,0.108,0.262,0.439,162600.0,4.0,Mender
0.372,75.004,0.00152,0.975,0.269,9.0,-9.583,0,0.037,0.147,0.408,198664.0,4.0,Mender
0.437,89.241,0.0,0.855,0.465,4.0,-15.77,0,0.303,0.363,0.423,208533.0,4.0,Mender
0.152,82.425,1.55e-05,0.874,0.451,4.0,-14.084,0,0.0338,0.168,0.531,168266.0,3.0,Mender
0.34,85.368,0.0,0.718,0.428,5.0,-10.973,0,0.0489,0.195,0.381,181120.0,4.0,Mender
0.481,78.33,0.0,0.951,0.313,7.0,-13.756,0,0.108,0.135,0.588,176933.0,4.0,Mender
0.285,73.757,9.21e-06,0.982,0.453,1.0,-9.107,0,0.0522,0.304,0.507,171133.0,3.0,Mender
0.438,90.027,8.36e-06,0.957,0.379,4.0,-12.207,0,0.115,0.287,0.408,206800.0,3.0,Mender
0.373,98.468,0.000518,0.93,0.531,11.0,-7.389,0,0.0426,0.105,0.597,183337.0,3.0,Mender
0.448,99.513,0.826,0.756,0.561,1.0,-7.884,0,0.0321,0.123,0.429,171175.0,4.0,Mender
0.545,98.407,0.0,0.861,0.638,4.0,-7.456,0,0.153,0.692,0.504,230426.0,4.0,Mender
0.242,62.419,0.0,0.851,0.438,7.0,-14.71,0,0.328,0.839,0.421,237026.0,5.0,Mender
0.436,60.419,0.0292,0.776,0.45,7.0,-6.514,0,0.0446,0.298,0.473,197903.0,4.0,Mender
0.354,88.276,0.0,0.932,0.564,7.0,-3.258,0,0.0493,0.231,0.577,171226.0,3.0,Mender
0.288,96.381,0.64,0.913,0.354,9.0,-14.186,0,0.0332,0.134,0.501,117400.0,1.0,Mender
0.474,90.541,1.65e-05,0.848,0.412,0.0,-4.69,0,0.0732,0.108,0.471,135986.0,3.0,Mender
0.164,80.963,0.00268,0.993,0.588,7.0,-12.555,0,0.0854,0.218,0.393,209866.0,3.0,Mender
0.301,76.798,0.0,0.993,0.543,9.0,-6.867,0,0.217,0.144,0.588,159680.0,4.0,Mender
0.302,62.586,0.0227,0.96,0.391,0.0,-9.798,0,0.0427,0.109,0.445,202466.0,4.0,Mender
0.163,90.269,0.000438,0.979,0.323,4.0,-14.019,0,0.0414,0.249,0.504,173509.0,4.0,Mender
0.249,84.737,6.28e-05,0.821,0.484,11.0,-17.28,0,0.0528,0.969,0.481,248280.0,4.0,Mender
0.133,99.782,0.654,0.866,0.448,7.0,-11.943,0,0.0324,0.107,0.365,240160.0,4.0,Mender
0.53,90.329,9.98e-05,0.646,0.447,11.0,-9.328,0,0.164,0.901,0.523,112059.0,5.0,Mender
0.339,60.748,6.58e-05,0.96,0.545,4.0,-8.627,0,0.0408,0.122,0.452,146720.0,4.0,Mender
0.338,73.609,0.912,0.99,0.313,2.0,-10.253,0,0.0358,0.402,0.44,160493.0,4.0,Mender
0.426,86.934,8.8e-05,0.764,0.421,2.0,-5.294,0,0.046,0.207,0.505,190880.0,1.0,Mender
0.256,88.106,0.0,0.58,0.653,9.0,-8.31,0,0.0384,0.109,0.452,213838.0,4.0,Mender
0.256,96.323,0.00157,0.932,0.489,4.0,-10.127,0,0.0431,0.245,0.511,194893.0,4.0,Mender
0.402,79.334,3.91e-05,0.878,0.393,0.0,-6.515,0,0.0597,0.367,0.507,183413.0,4.0,Mender
0.402,52.446,0.0102,0.966,0.347,2.0,-7.059,0,0.131,0.287,0.421,209106.0,3.0,Mender
0.408,95.736,0.0902,0.776,0.251,7.0,-8.803,0,0.0297,0.213,0.411,143046.0,4.0,Mender
0.537,79.239,0.0524,0.731,0.555,10.0,-9.041,0,0.0314,0.287,0.521,276360.0,4.0,Mender
0.557,99.987,0.151,0.551,0.589,1.0,-7.493,0,0.0421,0.106,0.545,284800.0,4.0,Mender
0.522,92.903,0.353,0.444,0.635,6.0,-12.487,0,0.0371,0.118,0.491,202466.0,4.0,Mender
0.391,85.006,0.235,0.718,0.684,10.0,-11.558,0,0.0646,0.202,0.454,206396.0,4.0,Mender
0.299,90.016,0.839,0.751,0.667,7.0,-8.98,0,0.0392,0.204,0.382,322373.0,4.0,Mender
0.33,95.907,0.877,0.535,0.716,4.0,-12.724,0,0.11,0.642,0.39,308612.0,4.0,Mender
0.493,80.988,0.000402,0.404,0.793,8.0,-10.641,0,0.0647,0.117,0.427,315440.0,4.0,Mender
0.561,94.999,0.872,0.574,0.733,0.0,-10.686,0,0.0463,0.131,0.567,364453.0,4.0,Mender
0.352,95.484,0.27,0.7,0.576,7.0,-10.773,0,0.0268,0.16,0.36,203773.0,4.0,Mender
0.509,99.493,0.524,0.567,0.745,10.0,-10.0,0,0.0395,0.661,0.486,276573.0,4.0,Mender
0.52,73.493,0.00061,0.559,0.633,10.0,-6.238,0,0.0351,0.192,0.458,213505.0,4.0,Mender
0.25,97.029,0.00566,0.875,0.661,3.0,-17.438,0,0.0323,0.268,0.384,346640.0,4.0,Mender
0.477,97.012,0.783,0.633,0.701,1.0,-11.582,0,0.0277,0.19,0.491,224532.0,4.0,Mender
0.528,88.055,0.131,0.749,0.653,5.0,-13.071,0,0.198,0.111,0.495,228253.0,4.0,Mender
0.352,95.484,0.27,0.7,0.576,7.0,-10.773,0,0.0268,0.16,0.36,203773.0,4.0,Mender
0.352,95.484,0.27,0.7,0.576,7.0,-10.773,0,0.0268,0.16,0.36,203773.0,4.0,Mender
0.302,84.987,0.00119,0.567,0.535,3.0,-14.901,0,0.0379,0.417,0.434,196566.0,4.0,Mender
0.42,91.766,2.11e-05,0.605,0.344,5.0,-11.73,0,0.0454,0.206,0.519,306013.0,4.0,Mender
0.512,87.935,0.323,0.961,0.44,10.0,-7.357,0,0.0303,0.129,0.51,263640.0,4.0,Mender
0.478,98.056,0.0,0.526,0.551,10.0,-10.58,0,0.0378,0.288,0.523,269354.0,4.0,Mender
0.577,81.986,1.23e-06,0.543,0.65,4.0,-8.728,0,0.0426,0.18,0.373,247160.0,4.0,Mender
0.488,95.005,0.0,0.444,0.665,9.0,-9.709,0,0.0624,0.137,0.518,189103.0,4.0,Mender
0.471,92.003,0.0,0.673,0.633,11.0,-11.547,0,0.0405,0.152,0.358,179347.0,4.0,Mender
0.298,88.447,0.0,0.912,0.339,2.0,-9.875,0,0.0541,0.351,0.468,187562.0,4.0,Mender
0.248,75.136,4.77e-06,0.977,0.481,9.0,-11.826,0,0.0311,0.102,0.433,172013.0,4.0,Mender
0.527,95.038,0.709,0.629,0.662,9.0,-8.132,0,0.263,0.129,0.422,331826.0,4.0,Mender
0.501,96.602,3.87e-06,0.469,0.587,5.0,-8.294,0,0.0283,0.627,0.584,253093.0,4.0,Mender
0.564,83.34,0.0,0.644,0.435,9.0,-6.291,0,0.0371,0.207,0.476,278386.0,3.0,Mender
0.501,88.253,3.23e-05,0.606,0.423,0.0,-13.298,0,0.0586,0.14,0.543,319066.0,4.0,Mender
0.221,82.153,4.95e-05,0.749,0.3,6.0,-14.684,0,0.036,0.155,0.417,245016.0,3.0,Mender
